condition,skill,skill_repo,skill_stars,skill_body_chars,model,model_id,case,case_kind,trial,pass_substance,pass_strict,protocol_ok,knew_command,bucket,detail,latency_ms,cost_usd,input_tokens,output_tokens,steps,skills_in_scope
B,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",916,0.000253,5016,26,1,20
B,anthropic__pdf,anthropics/skills,172282,7512,gemma-3-4b,google/gemma-3-4b-it,pdf-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""pdf"") instead of calling bash",2161,0.000512,10092,77,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,2,true,true,true,false,,abstained and answered correctly,444,0.000225,4471,12,1,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,3,true,true,true,false,,abstained and answered correctly,560,0.000225,4471,12,1,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-2,abstain,1,true,true,true,false,,abstained and answered correctly,799,0.000225,4471,12,1,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",2538,0.000461,8988,111,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,1,false,false,true,false,SELECTION,called bash instead of read_file,1686,0.000456,9012,57,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,2,false,false,true,false,SELECTION,called bash instead of read_file,1709,0.000458,9026,65,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",3284,0.000463,8988,138,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-3,use_result,3,false,false,true,false,SELECTION,called bash instead of read_file,1880,0.000456,9012,57,2,20
B,anthropic__docx,anthropics/skills,172282,5944,gemma-3-4b,google/gemma-3-4b-it,docx-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",3346,0.000463,8988,138,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,1,false,false,true,false,EAGER,called xlsx when no tool was needed,1594,0.000493,9776,44,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,3,false,false,true,false,EAGER,called xlsx when no tool was needed,1411,0.000493,9776,44,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-2,abstain,2,false,false,true,false,EAGER,called xlsx when no tool was needed,1793,0.000493,9776,44,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-3,use_result,2,false,false,true,true,ARGS,"invented a tool name (""xlsx"") instead of calling read_file",2114,0.000497,9772,81,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-1,invoke,1,true,true,true,false,,called bash with matching args,4573,0.000754,14752,166,3,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-1,invoke,2,true,true,true,false,,called bash with matching args,4703,0.000755,14752,173,3,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-1,invoke,3,true,true,true,false,,called bash with matching args,4516,0.000755,14752,172,3,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-2,abstain,1,true,false,false,false,,abstained and answered correctly,303,0.000412,8240,3,1,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-3,use_result,1,false,false,true,true,ARGS,"invented a tool name (""xlsx"") instead of calling read_file",2317,0.000497,9772,81,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-2,abstain,2,true,false,false,false,,abstained and answered correctly,340,0.000412,8240,3,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-2,abstain,3,true,false,false,false,,abstained and answered correctly,315,0.000412,8240,3,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-3,use_result,1,true,true,true,false,,used the tool result correctly,1040,0.000831,16556,30,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,gemma-3-4b,google/gemma-3-4b-it,xlsx-3,use_result,3,false,false,true,true,ARGS,"invented a tool name (""xlsx"") instead of calling read_file",4207,0.000514,9888,201,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-3,use_result,2,true,true,true,false,,used the tool result correctly,1023,0.000831,16556,30,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-3,use_result,3,true,true,true,false,,used the tool result correctly,1014,0.000831,16556,30,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-1,invoke,1,true,true,true,false,,called bash with matching args,3464,0.001678,33327,119,4,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-2,abstain,1,false,false,true,false,REASONING,abstained but answered wrongly: No,403,0.000180,3590,7,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-1,invoke,2,true,true,true,false,,called bash with matching args,3710,0.001678,33327,119,4,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""webapp-testing"") instead of calling bash",1797,0.000370,7239,80,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,gemma-3-4b,google/gemma-3-4b-it,pptx-1,invoke,3,true,true,true,false,,called bash with matching args,3641,0.001678,33327,119,4,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-2,abstain,2,false,false,true,false,REASONING,abstained but answered wrongly: No,373,0.000180,3590,7,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""webapp-testing"") instead of calling bash",1868,0.000370,7239,80,2,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-2,abstain,3,false,false,true,false,REASONING,abstained but answered wrongly: No,394,0.000180,3590,7,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",351,0.000180,3588,7,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",423,0.000180,3588,7,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",450,0.000180,3588,7,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,gemma-3-4b,google/gemma-3-4b-it,web-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""webapp-testing"") instead of calling bash",2775,0.000370,7239,80,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""gws-gmail-send"") instead of calling bash",2308,0.000353,6872,97,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""gws-gmail-send"") instead of calling bash",2390,0.000353,6872,97,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""gws-gmail-send"") instead of calling bash",2727,0.000353,6872,97,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-2,abstain,1,false,false,true,false,EAGER,called gws-gmail-send when no tool was needed,2478,0.000355,6875,112,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-2,abstain,2,false,false,true,false,EAGER,called gws-gmail-send when no tool was needed,2568,0.000355,6875,112,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-3,use_result,1,true,true,true,false,,used the tool result correctly,1720,0.000348,6848,54,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-3,use_result,2,true,true,true,false,,used the tool result correctly,1794,0.000348,6848,54,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-2,abstain,1,true,true,true,false,,abstained and answered correctly,466,0.000162,3210,11,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-2,abstain,3,false,false,true,false,EAGER,called gws-gmail-send when no tool was needed,3163,0.000355,6875,112,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-2,abstain,3,true,true,true,false,,abstained and answered correctly,475,0.000162,3210,11,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-2,abstain,2,true,true,true,false,,abstained and answered correctly,660,0.000162,3210,11,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""gws-calendar-insert"") instead of calling bash",2774,0.000344,6623,124,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""gws-calendar-insert"") instead of calling bash",2931,0.000344,6623,124,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-3,use_result,1,false,false,true,false,SELECTION,called bash instead of read_file,1236,0.000327,6464,37,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,gemma-3-4b,google/gemma-3-4b-it,gmail-3,use_result,3,false,false,true,false,IGNORED,"answer shows no trace of the returned data: I apologize, but I encountered an error while attempting to send the email. It seems there was an issue with the tool I was using. I will try a different approa",3974,0.000711,13915,153,4,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-3,use_result,2,false,false,true,false,SELECTION,called bash instead of read_file,1251,0.000327,6464,37,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-3,use_result,3,false,false,true,false,SELECTION,called bash instead of read_file,1189,0.000327,6464,37,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,gemma-3-4b,google/gemma-3-4b-it,cal-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""gws-calendar-insert"") instead of calling bash",2954,0.000344,6623,124,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-2,abstain,1,true,true,true,false,,abstained and answered correctly,802,0.000152,2979,30,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-2,abstain,2,true,true,true,false,,abstained and answered correctly,921,0.000152,2979,30,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""gws-drive-upload"") instead of calling bash",2066,0.000308,6003,78,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-2,abstain,3,true,true,true,false,,abstained and answered correctly,1471,0.000152,2979,30,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-3,use_result,1,true,true,true,false,,used the tool result correctly,1026,0.000304,6015,31,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""gws-drive-upload"") instead of calling bash",1996,0.000308,6003,78,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""gws-drive-upload"") instead of calling bash",2137,0.000308,6003,78,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-3,use_result,2,true,true,true,false,,used the tool result correctly,1201,0.000304,6015,31,2,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,gemma-3-4b,google/gemma-3-4b-it,drive-3,use_result,3,true,true,true,false,,used the tool result correctly,1366,0.000304,6015,31,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-2,abstain,1,true,true,true,false,,abstained and answered correctly,608,0.000164,3243,15,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-2,abstain,3,true,true,true,false,,abstained and answered correctly,533,0.000164,3243,15,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-2,abstain,2,true,true,true,false,,abstained and answered correctly,1028,0.000166,3243,35,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""gws schema"") instead of calling bash",1806,0.000333,6526,66,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""gws schema"") instead of calling bash",1837,0.000333,6526,66,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-3,use_result,1,true,true,true,false,,used the tool result correctly,1079,0.000331,6557,31,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""gws schema"") instead of calling bash",2755,0.000333,6526,66,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-3,use_result,2,true,true,true,false,,used the tool result correctly,1674,0.000331,6557,31,2,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,gemma-3-4b,google/gemma-3-4b-it,sheets-3,use_result,3,true,true,true,false,,used the tool result correctly,1641,0.000331,6557,31,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-1,invoke,1,true,true,true,false,,called bash with matching args,1556,0.000352,6931,55,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-1,invoke,2,true,true,true,false,,called bash with matching args,1626,0.000352,6931,55,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-1,invoke,3,true,true,true,false,,called bash with matching args,2124,0.000352,6931,55,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-2,abstain,1,false,false,true,false,EAGER,called obsidian-cli when no tool was needed,1588,0.000352,6934,56,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-2,abstain,3,false,false,true,false,EAGER,called obsidian-cli when no tool was needed,1678,0.000352,6934,56,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-3,use_result,1,false,false,true,false,SELECTION,called bash instead of read_file,1350,0.000354,6978,52,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-2,abstain,2,false,false,true,false,EAGER,called obsidian-cli when no tool was needed,1986,0.000352,6934,56,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-3,use_result,2,false,false,true,false,SELECTION,called bash instead of read_file,1471,0.000354,6974,50,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,gemma-3-4b,google/gemma-3-4b-it,obs-3,use_result,3,false,false,true,false,SELECTION,called bash instead of read_file,1645,0.000355,6984,55,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",1704,0.000301,5906,54,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",1527,0.000301,5906,54,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling bash",1792,0.000301,5906,54,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-2,invoke,2,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling http_get",1479,0.000301,5906,56,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-2,invoke,1,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling http_get",1869,0.000301,5906,56,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-2,invoke,3,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling http_get",1646,0.000301,5906,56,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-3,use_result,1,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling read_file",1717,0.000302,5920,60,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-3,use_result,2,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling read_file",1688,0.000302,5920,60,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-2,abstain,2,true,false,false,false,,abstained and answered correctly,436,0.000256,5116,3,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,gemma-3-4b,google/gemma-3-4b-it,def-3,use_result,3,false,false,true,true,ARGS,"invented a tool name (""defuddle"") instead of calling read_file",1990,0.000302,5920,60,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-2,abstain,3,true,false,false,false,,abstained and answered correctly,299,0.000256,5116,3,1,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-2,abstain,1,true,false,false,false,,abstained and answered correctly,1112,0.000256,5116,3,1,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-3,use_result,2,true,true,true,false,,used the tool result correctly,1232,0.000524,10412,38,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-3,use_result,3,true,true,true,false,,used the tool result correctly,1692,0.000524,10412,38,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-3,use_result,1,true,true,true,false,,used the tool result correctly,1142,0.000524,10412,38,2,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""deploy-to-vercel"") instead of calling bash",2575,0.000575,11312,92,2,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""deploy-to-vercel"") instead of calling bash",2660,0.000575,11312,94,2,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""deploy-to-vercel"") instead of calling bash",2768,0.000575,11312,94,2,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-2,abstain,1,false,false,true,false,REASONING,abstained but answered wrongly: The command `vercel whoami` returns the currently logged-in Vercel user's email address.,1067,0.000285,5636,33,1,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-2,abstain,2,false,false,true,false,REASONING,abstained but answered wrongly: The command `vercel whoami` returns the currently logged-in Vercel user's email address.,1098,0.000285,5636,33,1,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-2,abstain,3,false,false,true,false,REASONING,abstained but answered wrongly: The command `vercel whoami` returns the currently logged-in Vercel user's email address.,997,0.000285,5636,33,1,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",966,0.000284,5639,20,1,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""json-canvas"") instead of calling write_file",7681,0.000559,10528,328,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""json-canvas"") instead of calling write_file",7504,0.000559,10528,328,2,20
B,kepano__json-canvas,kepano/obsidian-skills,47444,7358,gemma-3-4b,google/gemma-3-4b-it,canvas-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""json-canvas"") instead of calling write_file",8369,0.000559,10528,328,2,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",855,0.000284,5639,20,1,20
B,vercel__deploy,vercel-labs/agent-skills,30591,11458,gemma-3-4b,google/gemma-3-4b-it,vercel-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",829,0.000284,5639,20,1,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-2,abstain,1,false,false,true,false,EAGER,called vercel-cli-with-tokens when no tool was needed,2095,0.000559,11024,74,2,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-2,abstain,2,false,false,true,false,EAGER,called vercel-cli-with-tokens when no tool was needed,1892,0.000558,11024,64,2,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-2,abstain,3,false,false,true,false,EAGER,called vercel-cli-with-tokens when no tool was needed,1996,0.000559,11024,74,2,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",615,0.000275,5481,12,1,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",572,0.000275,5481,12,1,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",542,0.000275,5481,12,1,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""echo \""Please use the vercel-cli-with-tokens tool to deploy your project.  It is not a built-in tool.\""""}",3310,0.000844,16668,111,3,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-1,invoke,1,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""echo \""OBSERVATION {'error': {'kind': 'unknown_tool', 'message': 'no tool named \\'vercel-cli-with-tokens\\'}}\""""}",3818,0.000846,16678,119,3,20
B,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,gemma-3-4b,google/gemma-3-4b-it,tok-1,invoke,3,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""echo \""Please use the vercel-cli-with-tokens tool to deploy your project.  It is not a built-in tool.\""""}",4063,0.000844,16668,111,3,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-2,abstain,1,true,true,true,false,,abstained and answered correctly,1366,0.000478,9464,43,1,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-2,abstain,2,true,true,true,false,,abstained and answered correctly,1190,0.000478,9464,43,1,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-2,abstain,3,true,true,true,false,,abstained and answered correctly,1538,0.000478,9464,43,1,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""database-lookup"") instead of calling http_get",3979,0.000966,19022,149,2,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""database-lookup"") instead of calling http_get",4959,0.000970,19047,173,2,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""database-lookup"") instead of calling http_get",4930,0.000971,19055,181,2,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-1,invoke,1,true,true,true,false,,called bash with matching args,2859,0.000683,13496,84,2,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-1,invoke,3,true,true,true,false,,called bash with matching args,2309,0.000683,13496,84,2,20
